CTA PROG,SUBC SUBP,OBJG PROY,"ORD
SPRY",CONCEPTO,Código de entidad,Código de sector,Tipo de gasto,Código,Entidad,Sector,TOTAL
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES FONDO NACIONAL DE CAMINOS VECINALES (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES FONDO NACIONAL DE CAMINOS VECINALES (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.47,Ministerio del trabajo,Trabajo,230130000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES INCORA (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES INCORA (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.49,Ministerio del trabajo,Trabajo,87056320000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES INURBE (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES INURBE (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.50,Ministerio del trabajo,Trabajo,732364309.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES MINERCOL LTDA. EN LIQUIDACIÓN (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES MINERCOL LTDA. EN LIQUIDACIÓN (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.48,Ministerio del trabajo,Trabajo,7083225000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES POSITIVA S.A. (ARTICULO 80 LEY 1753 DE 2015 PLAN NACIONAL DE DESARROLLO Y DECRETO 1437 DE 2015) (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES POSITIVA S.A. (ARTICULO 80 LEY 1753 DE 2015 PLAN NACIONAL DE DESARROLLO Y DECRETO 1437 DE 2015) (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.74,Ministerio del trabajo,Trabajo,442045242000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES SUPERINDUSTRIA Y COMERCIO (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES SUPERINDUSTRIA Y COMERCIO (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.43,Ministerio del trabajo,Trabajo,630185000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES SUPERSOCIEDADES (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES SUPERSOCIEDADES (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.44,Ministerio del trabajo,Trabajo,15869182000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - ÁLCALIS DE COLOMBIA LIMITADA (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - ÁLCALIS DE COLOMBIA LIMITADA (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.90,Ministerio del trabajo,Trabajo,56597489000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL -PENSIONES CVC - EPSA (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL -PENSIONES CVC - EPSA (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.45,Ministerio del trabajo,Trabajo,37538451000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL -  EMPRESA NACIONAL DE COMUNICACIONES - TELECOM (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL -  EMPRESA NACIONAL DE COMUNICACIONES - TELECOM (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.58,Ministerio del trabajo,Trabajo,1151302869000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL – MINISTERIO DE OBRAS PÚBLICAS Y TRANSPORTE (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL – MINISTERIO DE OBRAS PÚBLICAS Y TRANSPORTE (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.88,Ministerio del trabajo,Trabajo,3733568000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL-PENSIONES FONDO PASIVO SOCIAL EMPRESA PUERTOS DE COLOMBIA (DE PENSIONES),FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL-PENSIONES FONDO PASIVO SOCIAL EMPRESA PUERTOS DE COLOMBIA (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.46,Ministerio del trabajo,Trabajo,1240267838000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (DE PENSIONES),FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (DE PENSIONES),2201.0,22,FUNCIONAMIENTO,3.4.2.7,Ministerio de educación nacional,Educación,13089559532945.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (NO DE PENSIONES),FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (NO DE PENSIONES),2201.0,22,FUNCIONAMIENTO,3.4.2.31,Ministerio de educación nacional,Educación,2910105593790.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO NACIONAL PASIVO PENSIONAL Y PRESTACIONAL DE LA ELECTRIFICADORA DEL CARIBE S.A E.S.P - FONECA (DE PENSIONES),FONDO NACIONAL PASIVO PENSIONAL Y PRESTACIONAL DE LA ELECTRIFICADORA DEL CARIBE S.A E.S.P - FONECA (DE PENSIONES),324.0,3,FUNCIONAMIENTO,3.4.2.91,Superintendencia de servicios públicos domiciliarios,Planeación,133356339900.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO PRESTACIONES DE LOS PENSIONADOS DE LAS EMPRESAS PRODUCTORAS DE METALES DEL CHOCÓ LEY 50 DE 1990 (DE PENSIONES),FONDO PRESTACIONES DE LOS PENSIONADOS DE LAS EMPRESAS PRODUCTORAS DE METALES DEL CHOCÓ LEY 50 DE 1990 (DE PENSIONES),3601.0,36,FUNCIONAMIENTO,3.4.2.6,Ministerio del trabajo,Trabajo,8628000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),101.0,1,FUNCIONAMIENTO,3.4.2.12,Congreso de la república,Congreso de la república,683000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),201.0,2,FUNCIONAMIENTO,3.4.2.12,Presidencia de la república,Presidencia de la república,183000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),209.0,2,FUNCIONAMIENTO,3.4.2.12,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",Presidencia de la república,103000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),211.0,2,FUNCIONAMIENTO,3.4.2.12,Unidad nacional para la gestión del riesgo de desastres,Presidencia de la república,24000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),212.0,2,FUNCIONAMIENTO,3.4.2.12,Agencia para la reincorporación y la normalización - arn,Presidencia de la república,200000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),213.0,2,FUNCIONAMIENTO,3.4.2.12,Agencia nacional inmobiliaria virgilio barco vargas,Presidencia de la república,17000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),214.0,2,FUNCIONAMIENTO,3.4.2.12,Agencia de renovación del territorio – art,Presidencia de la república,303000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),301.0,3,FUNCIONAMIENTO,3.4.2.12,Departamento administrativo nacional de planeación,Planeación,226364006.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),303.0,3,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,Planeación,63121964.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),324.0,3,FUNCIONAMIENTO,3.4.2.12,Superintendencia de servicios públicos domiciliarios,Planeación,253000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),401.0,4,FUNCIONAMIENTO,3.4.2.12,Departamento administrativo nacional de estadística (dane),Información estadística,750000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),403.0,4,FUNCIONAMIENTO,3.4.2.12,Instituto geográfico agustín codazzi - igac,Información estadística,207000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),501.0,5,FUNCIONAMIENTO,3.4.2.12,Departamento administrativo de la función pública,Empleo público,89997280.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),503.0,5,FUNCIONAMIENTO,3.4.2.12,Escuela superior de administración pública (esap),Empleo público,255000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1101.0,11,FUNCIONAMIENTO,3.4.2.12,Ministerio de relaciones exteriores,Relaciones exteriores,1759000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1104.0,11,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial migración colombia,Relaciones exteriores,440000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1201.0,12,FUNCIONAMIENTO,3.4.2.12,Ministerio de justicia y del derecho,Justicia y del derecho,178300000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1204.0,12,FUNCIONAMIENTO,3.4.2.12,Superintendencia de notariado y registro,Justicia y del derecho,450000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1208.0,12,FUNCIONAMIENTO,3.4.2.12,Instituto nacional penitenciario y carcelario - inpec,Justicia y del derecho,3573500000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1210.0,12,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,Justicia y del derecho,262700000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1211.0,12,FUNCIONAMIENTO,3.4.2.12,Unidad de servicios penitenciarios y carcelarios - uspec,Justicia y del derecho,156000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1301.0,13,FUNCIONAMIENTO,3.4.2.12,Ministerio de hacienda y crédito público,Hacienda,687000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1308.0,13,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial contaduría general de la nación,Hacienda,70000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1309.0,13,FUNCIONAMIENTO,3.4.2.12,Superintendencia de la economía solidaria,Hacienda,55000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1310.0,13,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial dirección de impuestos y aduanas nacionales,Hacienda,21378000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1312.0,13,FUNCIONAMIENTO,3.4.2.12,Unidad de información y análisis financiero,Hacienda,105000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1313.0,13,FUNCIONAMIENTO,3.4.2.12,Superintendencia financiera de colombia,Hacienda,420000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1314.0,13,FUNCIONAMIENTO,3.4.2.12,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),Hacienda,478000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1315.0,13,FUNCIONAMIENTO,3.4.2.12,Fondo adaptación,Hacienda,80000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1501.0,15,FUNCIONAMIENTO,3.4.2.12,Ministerio de defensa nacional,Defensa y policía,2843000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1503.0,15,FUNCIONAMIENTO,3.4.2.12,Caja de retiro de las fuerzas militares,Defensa y policía,70000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1507.0,15,FUNCIONAMIENTO,3.4.2.12,Instituto casas fiscales del ejército,Defensa y policía,33000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1508.0,15,FUNCIONAMIENTO,3.4.2.12,"Defensa civil colombiana, guillermo león valencia",Defensa y policía,83000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1510.0,15,FUNCIONAMIENTO,3.4.2.12,Club militar de oficiales,Defensa y policía,36000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1511.0,15,FUNCIONAMIENTO,3.4.2.12,Caja de sueldos de retiro de la policía nacional,Defensa y policía,112000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1512.0,15,FUNCIONAMIENTO,3.4.2.12,Fondo rotatorio de la policía,Defensa y policía,95000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1516.0,15,FUNCIONAMIENTO,3.4.2.12,Superintendencia de vigilancia y seguridad privada,Defensa y policía,45000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1519.0,15,FUNCIONAMIENTO,3.4.2.12,Hospital militar,Defensa y policía,625000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),1520.0,15,FUNCIONAMIENTO,3.4.2.12,Agencia logística de las fuerzas militares,Defensa y policía,316000000.0
