Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2025,Transporte,24,Instituto nacional de vías,2402,Inversión,2986858.2,2986858200000.0005,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Deuda,0.0,0.0,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,20180.8,20180800000.0,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,22427.6,22427600000.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,1603.2,1603200000.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,6967.4,6967399999.999998,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,9197.8,9197800000.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Deuda,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,169.2,169200000.0,100.0
2025,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,77.3,77300000.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,5111.8,5111800000.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,250.2,250200000.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,20436.6,20436600000.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,6025.3,6025300000.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Deuda,0.0,0.0,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,2487.4,2487400000.0000005,100.0
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,87.9,87900000.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,1612.0,1612000000.0000002,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,376.6,376600000.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,8577.099999999999,8577099999.999998,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,4422.0,4422000000.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Deuda,0.0,0.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,3019.8,3019800000.0,100.0
2025,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,115.6,115600000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,0.0,0.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,138165.6,138165600000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,0.0,0.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,0.0,0.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,385878.1,385878100000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversión,108401.6,108401600000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Deuda,51.7,51700000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,6571.4,6571400000.0,100.0
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,903.0,903000000.0,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,39123.9,39123900000.00001,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,51283.3,51283300000.00001,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,376122.1,376122099999.9999,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Deuda,4800.0,4800000000.0,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,382969.4,382969400000.0001,100.0
2025,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,11191.0,11191000000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,45907.2,45907199999.99999,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,193832.6,193832600000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,455934.4,455934400000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Deuda,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,102289.6,102289600000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,3747.1,3747100000.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,0.0,0.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,10501.2,10501200000.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,0.0,0.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,0.0,0.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,20520.0,20520000000.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversión,218887.5,218887500000.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Deuda,913.5,913500000.0,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,1209.4,1209400000.0000002,100.0
2025,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,1099.5,1099500000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,29409.7,29409700000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,89339.0,89339000000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,148372.4,148372400000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Deuda,5473.0,5473000000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,559236.6,559236600000.0,100.0
2025,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,22816.6,22816600000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,0.0,0.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,4677226.1,4677226100000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,81020.8,81020800000.00002,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,77500.0,77500000000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,14447551.3,14447551300000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,2155032.5,2155032500000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,1544425.0,1544425000000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,3733407.1,3733407100000.0,100.0
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,124869.0,124869000000.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,58906.8,58906800000.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,113852.3,113852300000.00005,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Inversión,2942442.1,2942442100000.0005,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Deuda,0.0,0.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,70813296.8,70813296800000.0,100.0
2025,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,111631.9,111631900000.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,610257.4,610257400000.0001,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,154740.3,154740299999.99997,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,0.0,0.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,0.0,0.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,168909.5,168909500000.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,3565319.2,3565319200000.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Deuda,84.0,84000000.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,23290865.5,23290865500000.0,100.0
2025,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,242609.9,242609900000.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Inversión,4744444.0,4744444000000.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Deuda,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Ministerio de igualdad y equidad,4601,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,28664.7,28664700000.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,55610.4,55610400000.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,34019.5,34019500000.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Deuda,2665.9,2665900000.0000005,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,64728.8,64728800000.0,100.0
2025,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,602.3,602300000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,32717.8,32717800000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,41967.6,41967600000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,233444.3,233444299999.99997,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Deuda,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,215692.2,215692200000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,2051.6,2051600000.0,100.0
2025,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,0.0,0.0,100.0
